CodigoCIE,CodigoINEP,CodigoDiretoria,NomeDiretoria,NomeEscola,NomeMunicipio,NivelEnsino,Ano2011,Ano2012,Ano2013,Ano2014,Ano2015,Ano2016,Ano2017
915087,35915087,20305,ITAPEVA,BAIRRO FERREIRA DOS MATOS                                   ,RIBEIRAO GRANDE,EM,3.75,3.07,1.6,2.5,4.1,5.08,3.57
923000,35923000,21003,MARILIA,EDSON VIANEI ALVES PROF                                     ,MARILIA,EM,2.49,2.41,2.62,3.33,4.7,4.23,3.31
46334,35046334,10317,SUL 1,LUIS GONZAGA TRAVASSOS DA ROSA                              ,SAO PAULO,EM,1.69,2.79,2.08,2.46,2.19,2.62,3.2
921154,35921154,10706,TABOAO DA SERRA,FERNANDO MILANO PROFESSOR                                   ,TABOAO DA SERRA,EM,2.84,3.31,3.31,3,4.65,4.28,3.68
38301,35038301,10318,SUL 3,MARIA LUIZA DE ANDRADE MARTINS ROQUE PROFA                  ,SAO PAULO,EM,1.22,1.34,1.37,1.35,1.72,1.37,1.52
923072,35923072,10501,MOGI DAS CRUZES,ISABEL FERREIRA DA SILVA PROFESSORA BELINHA                 ,MOGI DAS CRUZES,EM,1.3,1.55,1.25,1.35,1.93,1.62,2.09
435697,35435697,20501,ARARAQUARA,MARIA ISABEL RODRIGUES ORSO PROFA                           ,ARARAQUARA,EM,1.26,2.12,1.69,1.62,1.57,1.59,1.42
48604,35048604,10104,NORTE 2,PAULO LEIVAS MACALAO PASTOR                                 ,SAO PAULO,EM,0.73,,,,,,
910004,35910004,20301,APIAI,BAIRRO DOS PAES                                             ,GUAPIARA,EM,1.85,2.12,1.96,2.19,2.67,1.87,2.45
924040,35924040,10704,OSASCO,ANTONIO CARLOS DA TRINDADE                                  ,OSASCO,EM,1.72,1.3,1.82,1.72,2.39,2.33,1.69
49219,35049219,20206,TAUBATE,PEREIRA DE MATTOS DOUTOR                                    ,CACAPAVA,EM,1.8,2.23,2.34,1.72,3.01,3.82,3.88
921439,35921439,10703,ITAPEVI,PAULO DA COSTA PAN CHACON PROFESSOR                         ,ITAPEVI,EM,1.22,0.83,1.02,1.05,1.38,1.45,1.46
910302,35910302,10101,NORTE 1,HELIOS HEBER LINO PROFESSOR                                 ,SAO PAULO,EM,1.34,1.43,1.3,1.3,1.05,1.53,1.6
904697,35904697,10601,DIADEMA,DELCIO DE SOUZA CUNHA PROFESSOR                             ,DIADEMA,EM,1.46,1.86,2.17,2.01,1.79,2.08,2.58
565805,35565805,20409,MOGI MIRIM,JARDIM BELA VISTA II,CONCHAL,EM,,,,,,,3.57
45603,35045603,20409,MOGI MIRIM,AMELIA MASSARO PROFA                                        ,SERRA NEGRA,EM,1.62,3.23,1.54,2.22,2.93,2.68,2.75
46838,35046838,20206,TAUBATE,CESIDIO AMBROGI PROFESSOR                                   ,TAUBATE,EM,2.53,2.1,1.66,2.23,2.66,2,2.23
462925,35462925,20410,PIRACICABA,ATTILIO VIDAL LAFRATA PROFESSOR                             ,PIRACICABA,EM,,,,2.58,1.64,2.49,2.65
41973,35041973,10602,MAUA,MARLENE CAMARGO RIBEIRO PROFESSORA                          ,MAUA,EM,2.1,2.52,2.7,2.45,2.33,2.81,3.2
924573,35924573,20404,CAMPINAS OESTE,RACHEL DE QUEIROZ ESCRITORA                                 ,CAMPINAS,EM,1.57,2.03,1.66,1.76,1.58,2.18,2.09
27819,35027819,20710,SAO JOSE DO RIO PRETO,JOAO RIBEIRO DA SILVEIRA                                    ,ICEM,EM,1.92,2.02,0.7,1.45,2.09,2.52,2.29
36473,35036473,20410,PIRACICABA,DARIO BRASIL DOUTOR                                         ,PIRACICABA,EM,,,1.52,1.84,2.01,1.3,2.23
913736,35913736,20509,SAO CARLOS,ORLANDO DA COSTA TELLES                                     ,IBATE,EM,1.78,2.85,2.02,2.49,2.27,1.84,2.61
924748,35924748,10101,NORTE 1,ELISIO TEIXEIRA LEITE III                                   ,SAO PAULO,EM,1.65,1.45,,,,,
72503,35072503,10101,NORTE 1,ELIZABETH APARECIDA SIMOES MESQUITA PROFESSORA              ,SAO PAULO,EM,1.56,1.79,1.06,1.64,1.55,1.65,1.76
45081,35045081,10602,MAUA,MARIA APARECIDA DAMO FERREIRA                               ,MAUA,EM,2.7,2.58,2.72,2.82,,2.8,2.91
900060,35900060,10210,LESTE 2,EUNICE MARQUES MOURA BASTOS PROFA                           ,SAO PAULO,EM,1.41,0.95,1.35,0.59,0.91,1.5,1.34
909051,35909051,10208,LESTE 4,LOURENCO ZANELATTI                                          ,SAO PAULO,EM,1.46,1.43,1.33,1.16,1.6,1.99,2.07
43916,35043916,20206,TAUBATE,AMACIO MAZZAROPI                                            ,TAUBATE,EM,2.65,3.01,2.79,2.57,3.06,2.89,3.4
434814,35434814,20403,BRAGANCA PAULISTA,BRUNO FLORENZANO PROFESSOR                                  ,BRAGANCA PAULISTA,EM,,1.96,2.65,1.97,2.18,3.06,2.31
901167,35901167,20419,CAPIVARI,JOSE BONIFACIO CARRETTA PADRE                               ,CAPIVARI,EM,1.93,2.17,1.96,2.26,2.53,2.35,2.39
910533,35910533,20407,JUNDIAI,ORLANDO MAURICIO ZAMBOTTO                                   ,JARINU,EM,2.19,2.33,2.19,2.97,3.53,2.94,3.29
38544,35038544,10701,CARAPICUIBA,SALOMAO JORGE DEPUTADO                                      ,CARAPICUIBA,EM,1.54,2.06,1.52,1.88,2.18,2.53,1.72
902494,35902494,10706,TABOAO DA SERRA,JOSE ROBERTO PACHECO                                        ,TABOAO DA SERRA,EM,2.34,,,1.56,2.06,2.57,2.9
918362,35918362,20202,GUARATINGUETA,HILDA ROCHA PINTO PROFA                                     ,CRUZEIRO,EM,1.64,1.86,1.85,1.62,2.43,1.98,2.06
923722,35923722,10503,ITAQUAQUECETUBA,VILA ERCILIA ALGARVE                                        ,ITAQUAQUECETUBA,EM,1.4,1.36,1.73,1.03,1.65,1.79,1.85
46361,35046361,10318,SUL 3,ESTHER GARCIA PROFA EE                                      ,SAO PAULO,EM,0.75,1.02,0.84,0.97,1.4,1.54,1.81
42122,35042122,20102,SANTOS,LUCAS NOGUEIRA GARCEZ PROFESSOR                             ,GUARUJA,EM,1.14,1.31,2.01,1.88,2.06,1.22,2.17
923953,35923953,10503,ITAQUAQUECETUBA,PARQUE PIRATININGA III                                      ,ITAQUAQUECETUBA,EM,1.27,1.21,1.16,1.75,1.95,2.04,1.56
496546,35496546,20504,FRANCA,ROBERTO SCARABUCI PROFESSOR                                 ,FRANCA,EM,,,,1.86,2.65,2.26,2.43
48744,35048744,10314,SUL 2,SOICHI MABE                                                 ,SAO PAULO,EM,1.04,1.32,1.26,1.18,1.91,2.03,1.89
910764,35910764,10606,SAO BERNARDO DO CAMPO,CLARICE DE MAGALHAES CASTRO PROFESSORA                      ,SAO BERNARDO DO CAMPO,EM,2.8,2.6,3.2,2.93,3.53,3.53,4.05
924489,35924489,21102,REGISTRO,MARIA ANTONIA CHULES PRINCS                                 ,ELDORADO,EM,1.58,1.37,1.29,0.68,2.41,1.76,2.92
49475,35049475,20419,CAPIVARI,MARIA APPARECIDA PINTO DA CUNHA PROFESSORA                  ,INDAIATUBA,EM,2.86,2.98,2.66,2.37,2.81,2.86,2.69
924374,35924374,10207,LESTE 1,ANNETTE MARLENE FERNANDES DE MELLO IRMA                     ,SAO PAULO,EM,1.45,2.08,0.83,0.94,1.47,1.28,1.13
917783,35917783,20419,CAPIVARI,ANTONIO SPROESSER PROFESSOR                                 ,MONTE MOR,EM,1.53,1.78,1.67,2,2.14,2.19,2.05
904879,35904879,10314,SUL 2,GIL VICENTE                                                 ,SAO PAULO,EM,,,3.24,2.45,1.35,2,2.1
579439,35579439,20509,SAO CARLOS,JARDIM ZAVAGLIA,SAO CARLOS,EM,,,,,,1.78,1.92
46243,35046243,10101,NORTE 1,FLAMINIO FAVERO PROFESSOR                                   ,SAO PAULO,EM,0.86,0.83,0.88,1.07,1.31,1.24,0.92
48012,35048012,20502,BARRETOS,DARCY SILVEIRA VAZ PROFESSOR                                ,COLINA,EM,1.74,1.84,1.63,1.68,1.83,2.25,1.79
463061,35463061,10101,NORTE 1,ILHA DA JUVENTUDE                                           ,SAO PAULO,EM,,,1.42,1.7,1.48,2.08,1.86
42419,35042419,20308,SOROCABA,ELZA SALVESTRO BONILHA PROFESSORA                           ,SOROCABA,EM,2.34,1.79,1.7,2.66,,1.99,1.98
28733,35028733,20710,SAO JOSE DO RIO PRETO,VICTOR BRITTO BASTOS PROFESSOR                              ,SAO JOSE DO RIO PRETO,EM,2.39,2.44,2.01,2.82,3.56,3.02,2.69
37308,35037308,10602,MAUA,FLORISBELLA DE CAMPOS WERNECK DONA                          ,MAUA,EM,,2.17,2.35,1.61,2.44,2.73,2.05
914307,35914307,20504,FRANCA,SERGIO LECA TEIXEIRA PROF                                   ,FRANCA,EM,1.64,1.82,1.58,1.32,2.23,2.09,2.19
924891,35924891,20409,MOGI MIRIM,ALTAIR DE FATIMA FURIGO POLETTINI PROFA DRA                 ,MOGI-MIRIM,EM,1.78,2.37,2.31,2.02,2.51,2.55,3.17
576670,35576670,20415,SUMARE,RESIDENCIAL BORDON,SUMARE,EM,,,,,,2.13,2.41
47259,35047259,20407,JUNDIAI,ARMANDO DIAS                                                ,VARZEA PAULISTA,EM,1.32,1.37,1.03,1.88,1.92,2.63,1.85
900369,35900369,20308,SOROCABA,GUIOMAR CAMOLESI SOUZA PROFESSORA                           ,SOROCABA,EM,2.53,2.1,1.94,2.52,,2.25,2.58
910351,35910351,20415,SUMARE,BELGICA ALLEONI BORGES PROFESSORA                           ,SUMARE,EM,0.96,0.8,0.9,,,,
43953,35043953,10314,SUL 2,HERCULANO DE FREITAS PROFESSOR                              ,SAO PAULO,EM,0.7,1.27,1.21,1.12,1.34,1.33,1.56
479081,35479081,10318,SUL 3,JARDIM NORONHA V                                            ,SAO PAULO,EM,,,,,1.8,1.4,1.82
902500,35902500,10317,SUL 1,FRANCISCO ALVES MOURAO PROFESSOR                            ,SAO PAULO,EM,,,2.03,1.57,0.88,1.58,2.04
913820,35913820,10104,NORTE 2,FRANCISCO VOCCIO                                            ,SAO PAULO,EM,2,1.44,1.64,1.47,2.13,1.6,2.31
39639,35039639,20207,JACAREI,OLIVIA DO AMARAL SANTOS CANETTIERI PROFA                    ,JACAREI,EM,1.16,1.09,1.98,1.42,2.35,1.76,2.08
903127,35903127,20202,GUARATINGUETA,MIQUELINA CARTOLANO PROFA                                   ,LORENA,EM,1.4,1.63,1.61,2.91,3.28,3.77,4.17
920204,35920204,20307,SAO ROQUE,BAIRRO VERAVA                                               ,IBIUNA,EM,3.12,3.01,2.77,2.6,2.75,2.85,2.67
923825,35923825,10602,MAUA,VILA MAGINI II                                              ,MAUA,EM,1.52,1.24,0.95,1.48,2.12,1.89,2.09
47016,35047016,20401,AMERICANA,ALCHESTE DE GODOY ANDIA PROFA                               ,SANTA BARBARA D'OESTE,EM,1.71,1.86,1.81,1.81,2.27,2.17,1.99
46772,35046772,20103,SAO VICENTE,LUIZ ABEL                                                   ,PERUIBE,EM,1.39,1.3,1.4,1.47,1.29,1.87,2.1
925743,35925743,20102,SANTOS,SAO FRANCISCO DE ASSIS                                      ,GUARUJA,EM,1.02,1.84,1.78,2,2.13,2.1,1.78
496571,35496571,20509,SAO CARLOS,JARDIM DOS COQUEIROS                                        ,SAO CARLOS,EM,,,,1.8,2.11,2.66,2.09
49207,35049207,20204,PINDAMONHANGABA,IVONE NOGUEIRA DE AZEVEDO PROFESSORA                        ,PINDAMONHANGABA,EM,1.51,1.72,1.32,,,,
913534,35913534,20301,APIAI,TOSHIMARO KACUTA COMENDADOR                                 ,GUAPIARA,EM,1.85,2.79,1.42,3.96,2.99,2.62,3.94
924994,35924994,20415,SUMARE,CRISTIANE CHAVES MOREIRA BRAGA PROFESSORA                   ,HORTOLANDIA,EM,1.42,2.04,1.89,1.55,2.55,2.3,2.79
49517,35049517,20408,LIMEIRA,IDILIO JOSE SOARES DOM                                      ,LIMEIRA,EM,1.63,2.1,1.44,1.54,1.52,2.09,1.37
924428,35924428,10606,SAO BERNARDO DO CAMPO,SAO PEDRO                                                   ,SAO BERNARDO DO CAMPO,EM,1.02,0.97,1.2,1.08,1.48,1.87,1.52
918441,35918441,20206,TAUBATE,AGOSTINHO SILVA PROFESSOR                                   ,TAUBATE,EM,1.52,2.24,,,,,
904958,35904958,10606,SAO BERNARDO DO CAMPO,FRANCISCO CRISTIANO LIMA DE FREITAS                         ,SAO BERNARDO DO CAMPO,EM,2.06,2.07,2.13,2.04,2.13,1.92,1.98
900102,35900102,10314,SUL 2,LEILA SABINO PROFESSORA                                     ,SAO PAULO,EM,2.01,1.83,1.01,1.86,1.58,2.65,2.49
46437,35046437,10403,GUARULHOS NORTE,SALIME MUDEH PROFESSORA                                     ,GUARULHOS,EM,0.93,1.38,1.37,1.59,1.99,2.27,2.18
48203,35048203,20301,APIAI,CACILDA LAGES PEREIRA CAVANI PROFA                          ,ITAOCA,EM,1.89,2.08,2.85,3.01,3.64,2.2,3.67
479342,35479342,20501,ARARAQUARA,URIAS BRAGA COSTA PROFESSOR                                 ,ARARAQUARA,EM,,,,,3.69,4.61,3.84
44933,35044933,10703,ITAPEVI,MARIO JOAQUIM ESCOBAR DE ANDRADE                            ,BARUERI,EM,1.21,1.6,1.42,1.95,2.45,1.74,1.57
28964,35028964,20711,VOTUPORANGA,ALVARO DUARTE DE ALMEIDA PROF                               ,COSMORAMA,EM,1.81,2.46,2.34,2.22,2.37,2.46,2.5
38751,35038751,20208,CARAGUATATUBA,SUELI APARECIDA FIGUEIRA DOS SANTOS PROFESSORA              ,UBATUBA,EM,2.1,2.14,2.33,1.94,2.69,2.46,2.8
922547,35922547,20408,LIMEIRA,ODECIO LUCKE PROFESSOR                                      ,CORDEIROPOLIS,EM,,,2.75,2.51,3.17,2.49,2.56
925724,35925724,20413,SAO JOAO DA BOA VISTA,ROQUE IELO PROFESSOR                                        ,CACONDE,EM,2.59,2.36,1.99,2.45,2.83,2.26,1.85
580824,35580824,20415,SUMARE,JARDIM ALINE,HORTOLANDIA,EM,,,,,,1.69,1.3
47296,35047296,20408,LIMEIRA,ARY LEITE PEREIRA PROFESSOR                                 ,LIMEIRA,EM,3.01,3.37,2.45,2.69,3.4,2.88,3.12
900862,35900862,21001,ASSIS,DAVID JOSE LUZ PROF                                         ,TARUMA,EM,1.41,1.87,1.91,1.63,2.46,2.57,1.85
910417,35910417,10501,MOGI DAS CRUZES,JOVITA FRANCO AROUCHE PROFESSORA                            ,MOGI DAS CRUZES,EM,1.68,1.19,1.44,,,,
45100,35045100,21102,REGISTRO,DINORAH SILVA DOS SANTOS PROFESSORA                         ,CANANEIA,EM,2.49,2.47,3.1,2.77,2.68,2.77,2.5
499043,35499043,20403,BRAGANCA PAULISTA,BAIRRO DO MASCATE                                           ,NAZARE PAULISTA,EM,,,,2.99,3.38,2.46,2.63
903206,35903206,20313,ITARARE,MARIA TEREZA DE SOUZA FALCARELI PROFESSORA                  ,ITABERA,EM,1.93,2.71,2,1.99,2.35,2.68,3.18
918623,35918623,10502,SUZANO,ELIANE APARECIDA DANTAS DA SILVA PROFESSORA                 ,FERRAZ DE VASCONCELOS,EM,1.12,1.03,0.75,1.4,1.76,1.59,1.94
39834,35039834,20415,SUMARE,SOLANGE MAURA ALBINO                                        ,SUMARE,EM,1.53,2,2.1,1.55,2.11,2.09,2.39
905124,35905124,20205,SAO JOSE DOS CAMPOS,DIRCE ELIAS PROFESSORA                                      ,SAO JOSE DOS CAMPOS,EM,1.11,1.97,1.8,2.17,3.08,2.34,3.27
922857,35922857,20205,SAO JOSE DOS CAMPOS,NILCE CONCEICAO DE LIMA PROFESSORA                          ,SAO JOSE DOS CAMPOS,EM,,2.05,2.04,,2.89,2.37,2.03
924581,35924581,20207,JACAREI,JOSE SIMPLICIO PROF                                         ,JACAREI,EM,1.22,1.15,1.43,2.5,2.49,2.24,2.54
49612,35049612,20507,RIBEIRAO PRETO,WALTER PAIVA PROFESSOR                                      ,RIBEIRAO PRETO,EM,0.82,1.65,1.34,1.14,1.56,1.36,1.08
47302,35047302,20408,LIMEIRA,JOSE FERRAZ SAMPAIO PENTEADO PROFESSOR                      ,LIMEIRA,EM,0.98,1.37,,,,,
900709,35900709,20510,SAO JOAQUIM DA BARRA,NEUSA OKANO MIZUNO PROFESSORA                               ,MORRO AGUDO,EM,1.52,1.61,1.55,2.83,4.14,2.41,1.75
49499,35049499,20407,JUNDIAI,ANTONIO DUTRA PROFESSOR                                     ,ITATIBA,EM,2.31,1.98,2.88,3.02,3.27,3.52,3.27
917552,35917552,20415,SUMARE,HEDY MADALENA BOCCHI PROFESSORA                             ,HORTOLANDIA,EM,1.95,2.05,2.44,2.45,2.69,2.2,2.71
925559,35925559,10403,GUARULHOS NORTE,PONTE ALTA III                                              ,GUARULHOS,EM,1.42,1.89,1.51,1.74,1.78,1.96,1.88
288408,35288408,10401,CAIEIRAS,CHACARA CAMPONESA JARDIM VASSOURAS                          ,FRANCISCO MORATO,EM,1.27,1.37,1.09,1.35,1.53,1.44,1.54
920083,35920083,20419,CAPIVARI,ANNUNZIATTA LEONILDA VIRGINELLI PRADO PROFESSORA            ,INDAIATUBA,EM,1.9,2.34,1.7,2.23,2.67,2.58,2.82
905021,35905021,20102,SANTOS,GRACINDA MARIA FERREIRA PROFESSORA                          ,SANTOS,EM,1.68,2.74,2.13,3.33,4.35,4.44,
900473,35900473,20413,SAO JOAO DA BOA VISTA,LAUDELINA DE OLIVEIRA POURRAT PROFESSORA                    ,SAO JOSE DO RIO PARDO,EM,1.35,1.88,2.26,2.62,2.67,2.64,2.48
47673,35047673,20904,PRESIDENTE PRUDENTE,JOEL ANTONIO DE LIMA GENESIO PROFESSOR                      ,PRESIDENTE PRUDENTE,EM,2.01,2.12,,,,,
48276,35048276,20415,SUMARE,MARISTELA CAROLINA MELLIN                                   ,HORTOLANDIA,EM,1.17,1.3,1.5,1.41,0.54,1.73,1.61
565052,35565052,20710,SAO JOSE DO RIO PRETO,PARQUE DAS AROEIRAS II                                      ,SAO JOSE DO RIO PRETO,EM,,,,,2.55,1.8,2.45
45412,35045412,20207,JACAREI,ALCINA MORAES SALLES PROFA                                  ,JACAREI,EM,1.37,1.57,1.2,1.11,1.99,1.98,2.53
29324,35029324,20801,ANDRADINA,ZILDA PRADO PAULOVICH PROFA                                 ,NOVA INDEPENDENCIA,EM,2.21,2.78,2.58,2.34,2.67,2.37,3.23
41063,35041063,10314,SUL 2,LUIS MAGALHAES DE ARAUJO PROFESSOR                          ,SAO PAULO,EM,1.44,1.22,1.11,1.58,1.9,1.83,2.16
923928,35923928,10503,ITAQUAQUECETUBA,JARDIM ITAQUA                                               ,ITAQUAQUECETUBA,EM,1.45,1.73,1.34,1.44,2.41,1.8,2.15
901659,35901659,21102,REGISTRO,MASSAKO OSAWA HIRABAYASHI PROFESSORA                        ,REGISTRO,EM,2.72,2.53,2.4,2.36,3.43,2.64,3.7
48501,35048501,20410,PIRACICABA,JETHRO VAZ DE TOLEDO PROFESSOR                              ,PIRACICABA,EM,1.82,1.88,1.78,2.23,,1.03,1.65
901581,35901581,20205,SAO JOSE DOS CAMPOS,GERALDINA COELHO MONTEIRO PROFESSORA                        ,SAO JOSE DOS CAMPOS,EM,1.7,2.04,1.98,2.52,1.78,1.64,2.5
911069,35911069,20602,JAU,DINAH DE MORAES E SEIXAS PROFESSORA                         ,PEDERNEIRAS,EM,2.03,1.23,1.49,1.48,1.88,2.33,2.14
48197,35048197,20204,PINDAMONHANGABA,ALEXANDRINA GOMES DE ARAUJO RODRIGUES PROFESSORA            ,PINDAMONHANGABA,EM,1.59,1.89,1.43,1.67,2.75,3.13,2.02
900072,35900072,20507,RIBEIRAO PRETO,IRENE DIAS RIBEIRO PROFESSORA                               ,RIBEIRAO PRETO,EM,1.07,3.32,2.95,4,2.04,2.14,2.54
904259,35904259,10101,NORTE 1,MARILENA PIUMBATO CHAPARRO PROFESSORA                       ,SAO PAULO,EM,1.18,1.29,0.61,1.37,1.63,1.74,1.69
919056,35919056,10706,TABOAO DA SERRA,MARCIA APARECIDA DA SILVA FARIA RIES PROFESSORA             ,EMBU,EM,2.18,2.43,2.74,2.59,2.45,2.72,2.88
39901,35039901,20404,CAMPINAS OESTE,CARLOS ALBERTO GALHIEGO PROFESSOR                           ,CAMPINAS,EM,1.89,1.73,1.97,2.04,2.08,2.18,1.99
906773,35906773,20509,SAO CARLOS,ARCHIMEDES ARISTEU MENDES DE CARVALHO PROFESSOR             ,SAO CARLOS,EM,,,1.27,,,,
923312,35923312,10503,ITAQUAQUECETUBA,VERA LUCIA LEITE DA COSTA PROFESSORA                        ,ITAQUAQUECETUBA,EM,0.84,0.69,0.74,0.84,1.33,1.17,1.49
925056,35925056,10403,GUARULHOS NORTE,RESIDENCIAL JARDIM BAMBI                                    ,GUARULHOS,EM,1.3,1.36,0.98,1.42,1.56,2.01,2.04
437748,35437748,20313,ITARARE,BAIRRO ENGENHEIRO MAIA II                                   ,ITABERA,EM,1.9,2.14,1.71,2.07,2.5,1.62,1.57
48215,35048215,20301,APIAI,LEOPOLDO LEME VERNECK                                       ,APIAI,EM,2.9,2.73,1.73,2.78,3.49,2.34,1.56
907133,35907133,20307,SAO ROQUE,OLIMPIA FALCI DONA                                          ,IBIUNA,EM,2.04,2.07,2.84,3.56,2.81,1.92,2.09
79893,35079893,10403,GUARULHOS NORTE,PARQUE PRIMAVERA                                            ,GUARULHOS,EM,1.28,1.28,0.95,0.8,1.07,1.15,1.3
920496,35920496,10402,GUARULHOS SUL,JOSE DA COSTA BOUCINHAS PROFESSOR                           ,GUARULHOS,EM,1.06,0.9,0.56,1.05,1.56,1.27,2.28
452312,35452312,20409,MOGI MIRIM,GISSELDA APARECIDA TUROLA PIOVEZAN                          ,AMPARO,EM,,,2.29,2.64,3.58,3.24,3.2
921257,35921257,10503,ITAQUAQUECETUBA,AMALIA MARIA DOS SANTOS                                     ,ITAQUAQUECETUBA,EM,1.36,1.3,0.75,0.99,1.18,1.81,1.68
905641,35905641,20415,SUMARE,JOSE MIRANDA PREFEITO                                       ,SUMARE,EM,1.35,1.55,2,1.56,2.58,2.36,2.5
901404,35901404,20103,SAO VICENTE,ALBINO LUIZ CALDAS PROFESSOR                                ,SAO VICENTE,EM,1.65,1.49,1.41,1.53,1.6,2.34,2.63
49931,35049931,20403,BRAGANCA PAULISTA,SEBASTIAO FERRAZ DE CAMPOS PROF,BRAGANCA PAULISTA,EM,,,,,,1.9,2.2
121484,35121484,10314,SUL 2,WANDER TAFFO MUSICO                                         ,SAO PAULO,EM,1.43,1.74,1.32,1.93,,1.76,1.81
902676,35902676,10401,CAIEIRAS,PAULO DUARTE                                                ,FRANCO DA ROCHA,EM,1.23,1.41,1.26,1.19,1.46,1.52,1.84
46747,35046747,20208,CARAGUATATUBA,MARIA ALICE ALVES PEREIRA                                   ,UBATUBA,EM,2.11,2.24,2.28,2,2.53,2.28,2.85
29427,35029427,20801,ANDRADINA,EDGAR RAIMUNDO DA COSTA DR                                  ,MIRANDOPOLIS,EM,1.42,2.89,3.15,3.12,3,3.87,2.95
43242,35043242,21003,MARILIA,ANTONIO REGINATO PROF                                       ,MARILIA,EM,1.8,2.42,2.3,2.43,2.52,2.98,3.03
923941,35923941,10503,ITAQUAQUECETUBA,PARQUE PIRATININGA II                                       ,ITAQUAQUECETUBA,EM,2.18,2.17,2.17,,2.63,2.2,2.64
903796,35903796,20401,AMERICANA,DIRCEU DIAS CARNEIRO                                        ,SANTA BARBARA D'OESTE,EM,1.79,2.24,1.52,2.04,1.92,2.07,2.35
49633,35049633,20501,ARARAQUARA,DORIVAL DE CARVALHO                                         ,MATAO,EM,2.09,1.98,1.96,1.9,,,
902378,35902378,10401,CAIEIRAS,JOSE ROBERTO MELCHIOR DR                                    ,MAIRIPORA,EM,1.91,2.75,2.1,2.34,2.58,1.21,1.62
911148,35911148,20408,LIMEIRA,OSCAR DE ALMEIDA PROFESSORA                                 ,RIO CLARO,EM,,,,2.18,3.22,2.28,2.04
85397,35085397,20507,RIBEIRAO PRETO,SERRA AZUL                                                  ,SERRA AZUL,EM,1.77,2.34,1.38,0.95,1.05,1.85,2.23
900461,35900461,20413,SAO JOAO DA BOA VISTA,ISAURA TEIXEIRA VASCONCELLOS PROFESSORA                     ,SAO JOAO DA BOA VISTA,EM,,3.09,2.6,1.82,2.69,1.66,1.97
905835,35905835,20509,SAO CARLOS,GABRIEL FELIX DO AMARAL PROFESSOR                           ,SAO CARLOS,EM,2.11,2.67,1.88,2.32,2.36,2.51,3.01
919330,35919330,20410,PIRACICABA,JURACY NEVES DE MELLO FERRACCIU PROFESSOR                   ,PIRACICABA,EM,2.23,3.01,2.77,3.12,2.79,3.27,2.86
41440,35041440,20301,APIAI,HERMINIA DA SILVEIRA MELLO DONA                             ,BARRA DO CHAPEU,EM,2.34,2.69,4.58,3.19,3.1,4.61,1.72
909300,35909300,20602,JAU,JOSE NICOLAU PIRAGINE PROFESSOR                             ,JAU,EM,2.87,2.06,2.19,2.52,2.82,3.05,2.81
926048,35926048,10211,LESTE 3,BARRO BRANCO II                                             ,SAO PAULO,EM,0.9,1.05,0.8,0.76,1.04,1.54,0.94
926036,35926036,20305,ITAPEVA,BAIRRO TURVO DOS ALMEIDAS                                   ,CAPAO BONITO,EM,2.19,1.96,1.31,1.94,3.18,3.08,4.53
901489,35901489,20202,GUARATINGUETA,JULIO FORTES                                                ,LAVRINHAS,EM,1.98,0.95,1.53,2.23,1.17,1.74,1.23
48811,35048811,10401,CAIEIRAS,ELVIRA PARADA MANGA PROFA                                   ,FRANCO DA ROCHA,EM,0.96,1.26,0.81,0.87,0.92,1.33,1.63
